,Timestamp,Processing Time,Frame Difference Called,Face Detection Called,Face Recognition Called
0,0.1150963306427002,0.11509561538696289,1,0,0
1,0.17513346672058105,0.030951499938964844,1,0,0
2,0.22978663444519043,0.021996259689331055,1,0,0
3,0.28989458084106445,0.029940366744995117,1,0,0
4,0.3510582447052002,0.03030228614807129,1,0,0
5,0.41208553314208984,0.02748584747314453,1,0,0
6,0.471790075302124,0.027414798736572266,1,0,0
7,0.5296330451965332,0.027748823165893555,1,0,0
8,0.5879907608032227,0.026632070541381836,1,0,0
9,0.6482863426208496,0.02686452865600586,1,0,0
10,0.7132570743560791,0.02961277961730957,1,0,0
11,0.7754278182983398,0.029771804809570312,1,0,0
12,0.8351926803588867,0.026337862014770508,1,0,0
13,0.8994050025939941,0.03037571907043457,1,0,0
14,0.9612488746643066,0.026918888092041016,1,0,0
15,1.01814603805542,0.024145841598510742,1,0,0
16,1.074234962463379,0.02348947525024414,1,0,0
17,1.1357922554016113,0.02334141731262207,1,0,0
18,1.193969488143921,0.02331233024597168,1,0,0
19,1.260392189025879,0.02343010902404785,1,0,0
20,1.3274390697479248,0.023593425750732422,1,0,0
21,1.3898909091949463,0.023938655853271484,1,0,0
22,1.4489820003509521,0.024230003356933594,1,0,0
23,1.5142288208007812,0.023240327835083008,1,0,0
24,1.6131322383880615,0.05438828468322754,1,0,0
25,1.6791801452636719,0.019431352615356445,1,0,0
26,1.74196195602417,0.0192110538482666,1,0,0
27,1.8041067123413086,0.020966768264770508,1,0,0
28,1.8637030124664307,0.02029132843017578,1,0,0
29,1.9318926334381104,0.020978450775146484,1,0,0
30,1.996046543121338,0.020948410034179688,1,0,0
31,2.065080404281616,0.021234512329101562,1,0,0
32,2.13250470161438,0.020833969116210938,1,0,0
33,2.232388496398926,0.05716371536254883,1,0,0
34,2.3047711849212646,0.022000551223754883,1,0,0
35,2.3694241046905518,0.02067708969116211,1,0,0
36,2.4338855743408203,0.020099639892578125,1,0,0
37,2.4939255714416504,0.02454686164855957,1,0,0
38,2.564382791519165,0.022647619247436523,1,0,0
39,2.630863904953003,0.02072286605834961,1,0,0
40,2.7010250091552734,0.022837400436401367,1,0,0
41,2.7701575756073,0.022808551788330078,1,0,0
42,2.8403942584991455,0.02193427085876465,1,0,0
43,2.9140658378601074,0.022543668746948242,1,0,0
44,2.987055778503418,0.02236795425415039,1,0,0
45,3.0610623359680176,0.022888660430908203,1,0,0
46,3.1417648792266846,0.022626399993896484,1,0,0
47,3.213819980621338,0.022333145141601562,1,0,0
48,3.292430877685547,0.025905609130859375,1,0,0
49,3.366253137588501,0.023511886596679688,1,0,0
50,3.4401893615722656,0.022118330001831055,1,0,0
51,3.5158228874206543,0.02282881736755371,1,0,0
52,3.5881736278533936,0.02210378646850586,1,0,0
53,3.6630988121032715,0.022705078125,1,0,0
54,3.7407310009002686,0.022567272186279297,1,0,0
55,3.816879987716675,0.0228574275970459,1,0,0
56,3.8945436477661133,0.025441884994506836,1,0,0
57,3.968193531036377,0.023201704025268555,1,0,0
58,4.043252229690552,0.022582054138183594,1,0,0
59,4.169143915176392,0.07335567474365234,1,0,0
60,4.247313022613525,0.0224153995513916,1,0,0
61,7.303932428359985,3.0033891201019287,1,1,1
62,7.539367198944092,0.18069219589233398,1,1,1
63,7.819406509399414,0.22969865798950195,1,1,1
64,8.064203023910522,0.1875317096710205,1,1,1
65,8.31039834022522,0.1912217140197754,1,1,1
66,8.578975200653076,0.21200275421142578,1,1,1
67,8.840720415115356,0.20383238792419434,1,1,1
68,9.10411787033081,0.20802021026611328,1,1,1
69,9.365550994873047,0.20174002647399902,1,1,1
70,9.624736547470093,0.2007579803466797,1,1,1
71,9.864851236343384,0.18610596656799316,1,1,1
72,10.117436408996582,0.18481111526489258,1,1,1
73,10.351597309112549,0.18219685554504395,1,1,1
74,10.584766387939453,0.18000435829162598,1,1,1
75,10.843298196792603,0.19435667991638184,1,1,1
76,11.079062700271606,0.19691944122314453,1,1,1
77,11.307553052902222,0.1925053596496582,1,1,1
78,11.603171586990356,0.2584400177001953,1,1,1
79,11.834552526473999,0.1899890899658203,1,1,1
80,12.14378809928894,0.27088022232055664,1,1,1
81,12.38705587387085,0.1994943618774414,1,1,1
82,12.62686038017273,0.19934940338134766,1,1,1
83,12.855337142944336,0.18779397010803223,1,1,1
84,13.091004848480225,0.19618487358093262,1,1,1
85,13.31675124168396,0.18012714385986328,1,1,1
86,13.548702239990234,0.19593358039855957,1,1,1
87,13.790019989013672,0.20012855529785156,1,1,1
88,14.026770830154419,0.1945514678955078,1,1,1
89,14.255507946014404,0.18659067153930664,1,1,1
90,14.569897413253784,0.27297234535217285,1,1,1
91,14.810367822647095,0.1946706771850586,1,1,1
92,15.041693925857544,0.1897573471069336,1,1,1
93,15.270421266555786,0.18436884880065918,1,1,1
94,15.504008531570435,0.1880502700805664,1,1,1
95,15.731335878372192,0.18518304824829102,1,1,1
96,15.96618938446045,0.19187283515930176,1,1,1
97,16.20815634727478,0.19203591346740723,1,1,1
98,16.512943744659424,0.26035428047180176,1,1,1
99,16.82006597518921,0.257143497467041,1,1,1
100,17.058027744293213,0.19092679023742676,1,1,1
101,17.29935383796692,0.19444537162780762,1,1,1
102,17.540761709213257,0.18799066543579102,1,1,1
103,17.77939796447754,0.19046902656555176,1,1,1
104,18.009479522705078,0.1837160587310791,1,1,1
105,18.24864935874939,0.18988418579101562,1,1,1
106,18.4845552444458,0.1878185272216797,1,1,1
107,18.727904319763184,0.18638086318969727,1,1,1
108,18.982524871826172,0.20924758911132812,1,1,1
109,19.303133249282837,0.2665867805480957,1,1,1
110,19.5486261844635,0.19066405296325684,1,1,1
111,19.78843927383423,0.1905360221862793,1,1,1
112,20.040114641189575,0.20313596725463867,1,1,1
113,20.27580499649048,0.18352103233337402,1,1,1
114,20.52244281768799,0.1929032802581787,1,1,1
115,20.83868908882141,0.268979549407959,1,1,1
116,21.079039812088013,0.18730854988098145,1,1,1
117,21.323029279708862,0.18788552284240723,1,1,1
118,21.567688941955566,0.19610023498535156,1,1,1
119,21.802438020706177,0.18047761917114258,1,1,1
120,22.110620498657227,0.25920605659484863,1,1,1
121,22.20974349975586,0.04790949821472168,1,1,0
122,22.320902109146118,0.047632694244384766,1,1,0
123,22.391751527786255,0.013981103897094727,1,0,0
124,22.462893962860107,0.016649961471557617,1,0,0
125,22.53622817993164,0.016288280487060547,1,0,0
126,22.61229634284973,0.015812158584594727,1,0,0
127,22.687694787979126,0.0167539119720459,1,0,0
128,22.770495891571045,0.01774311065673828,1,0,0
129,22.87510585784912,0.03914070129394531,1,0,0
130,23.01996946334839,0.02294135093688965,1,0,0
131,23.12339997291565,0.023228168487548828,1,0,0
132,23.245526552200317,0.043885231018066406,1,0,0
133,23.37959122657776,0.02056097984313965,1,0,0
134,23.47342300415039,0.019593477249145508,1,0,0
135,23.571291208267212,0.020197629928588867,1,0,0
136,23.640127420425415,0.02047419548034668,1,0,0
137,23.71635913848877,0.023401260375976562,1,0,0
138,23.820263624191284,0.020592212677001953,1,0,0
139,23.87816882133484,0.015101194381713867,1,0,0
140,23.93425178527832,0.01570272445678711,1,0,0
141,23.989818334579468,0.014902830123901367,1,0,0
142,24.0511417388916,0.015310049057006836,1,0,0
143,24.11320209503174,0.017784833908081055,1,0,0
144,24.16474723815918,0.015476226806640625,1,0,0
145,24.228256940841675,0.01526188850402832,1,0,0
146,24.2878680229187,0.014711380004882812,1,0,0
147,24.346575498580933,0.014378786087036133,1,0,0
148,24.407776832580566,0.014980077743530273,1,0,0
149,24.466198444366455,0.014983177185058594,1,0,0
150,24.529716730117798,0.016739368438720703,1,0,0
151,24.59451389312744,0.015099525451660156,1,0,0
152,24.6573166847229,0.015655517578125,1,0,0
153,24.71724796295166,0.015712976455688477,1,0,0
154,24.775989770889282,0.01582026481628418,1,0,0
155,24.840794324874878,0.015424728393554688,1,0,0
156,24.91481351852417,0.015367269515991211,1,0,0
157,25.006909608840942,0.040502071380615234,1,0,0
158,25.123485565185547,0.022670745849609375,1,0,0
159,25.212793827056885,0.018863916397094727,1,0,0
160,25.293943643569946,0.020838022232055664,1,0,0
161,25.383193254470825,0.01959967613220215,1,0,0
162,25.464337825775146,0.0189058780670166,1,0,0
163,25.579486846923828,0.04287266731262207,1,0,0
164,25.7010281085968,0.023491859436035156,1,0,0
165,25.79087209701538,0.021294355392456055,1,0,0
166,25.87365746498108,0.019336462020874023,1,0,0
167,25.96782159805298,0.01986098289489746,1,0,0
168,26.05649471282959,0.020127058029174805,1,0,0
169,26.139339685440063,0.020172595977783203,1,0,0
170,26.229498386383057,0.01981496810913086,1,0,0
171,26.31826877593994,0.022717714309692383,1,0,0
172,26.40542507171631,0.019423723220825195,1,0,0
173,26.494282007217407,0.021170854568481445,1,0,0
174,26.61112332344055,0.04184913635253906,1,0,0
175,26.731492280960083,0.01836681365966797,1,0,0
176,26.839011907577515,0.04283857345581055,1,0,0
177,26.98802876472473,0.04419207572937012,1,0,0
178,27.109840631484985,0.017223119735717773,1,0,0
179,27.182814598083496,0.0156705379486084,1,0,0
180,27.258642435073853,0.016721725463867188,1,0,0
181,27.356635332107544,0.01683497428894043,1,0,0
182,27.461432218551636,0.041647911071777344,1,0,0
183,27.576158046722412,0.015492677688598633,1,0,0
184,27.652484893798828,0.015858173370361328,1,0,0
185,27.753892421722412,0.039672136306762695,1,0,0
186,27.875690698623657,0.01624441146850586,1,0,0
187,27.964321851730347,0.0174868106842041,1,0,0
188,28.045947313308716,0.016724586486816406,1,0,0
189,28.129884481430054,0.01703643798828125,1,0,0
190,28.211080074310303,0.016698122024536133,1,0,0
191,28.29062509536743,0.01738119125366211,1,0,0
192,28.385887145996094,0.017655372619628906,1,0,0
193,28.46842646598816,0.017130136489868164,1,0,0
194,28.561094284057617,0.01796102523803711,1,0,0
195,28.653882265090942,0.016969680786132812,1,0,0
196,28.71812415122986,0.020807981491088867,1,0,0
197,28.77203345298767,0.018795490264892578,1,0,0
198,28.836568593978882,0.01793694496154785,1,0,0
199,28.88977360725403,0.018455982208251953,1,0,0
200,28.941428899765015,0.01374363899230957,1,0,0
201,28.993239164352417,0.015053510665893555,1,0,0
202,29.04323983192444,0.014429569244384766,1,0,0
203,29.10297918319702,0.0187985897064209,1,0,0
204,29.157079696655273,0.015262842178344727,1,0,0
205,29.214107751846313,0.0149688720703125,1,0,0
206,29.266956090927124,0.016509532928466797,1,0,0
207,29.330259561538696,0.015567541122436523,1,0,0
208,29.38881802558899,0.014774560928344727,1,0,0
209,29.453659772872925,0.016878128051757812,1,0,0
210,29.52095913887024,0.0170896053314209,1,0,0
211,29.612773895263672,0.04227900505065918,1,0,0
212,29.708086729049683,0.020047664642333984,1,0,0
213,29.77637529373169,0.018086910247802734,1,0,0
214,29.840749979019165,0.01563119888305664,1,0,0
215,29.90956735610962,0.018361568450927734,1,0,0
216,29.977933168411255,0.01608562469482422,1,0,0
217,30.040546417236328,0.01571059226989746,1,0,0
218,30.111372709274292,0.020235776901245117,1,0,0
219,30.18207335472107,0.017780780792236328,1,0,0
220,30.25798773765564,0.018420696258544922,1,0,0
221,30.335683584213257,0.019181489944458008,1,0,0
222,30.629788637161255,0.2144627571105957,1,1,1
223,30.867403268814087,0.19246411323547363,1,1,1
224,31.10932731628418,0.19153642654418945,1,1,1
225,31.349972248077393,0.18976807594299316,1,1,1
226,31.44332766532898,0.0473635196685791,1,1,0
227,31.53763723373413,0.04314851760864258,1,1,0
228,31.6290385723114,0.04106283187866211,1,1,0
229,31.727245330810547,0.04762983322143555,1,1,0
230,31.875986337661743,0.09907126426696777,1,1,0
231,31.982892751693726,0.04687047004699707,1,1,0
232,32.08297348022461,0.046036481857299805,1,1,0
233,32.24698495864868,0.10726428031921387,1,1,0
234,32.3562912940979,0.04506945610046387,1,1,0
235,32.42321586608887,0.014405965805053711,1,0,0
236,32.48929691314697,0.01499319076538086,1,0,0
237,32.56075406074524,0.01667189598083496,1,0,0
238,32.63682746887207,0.017187833786010742,1,0,0
239,32.7190625667572,0.024729251861572266,1,0,0
240,32.826518535614014,0.0420832633972168,1,0,0
241,32.95633268356323,0.041242361068725586,1,0,0
242,33.07005548477173,0.017282724380493164,1,0,0
243,33.158448219299316,0.017776966094970703,1,0,0
244,33.244550943374634,0.0179440975189209,1,0,0
245,33.32565784454346,0.017431020736694336,1,0,0
246,33.408393144607544,0.017774105072021484,1,0,0
247,33.48677659034729,0.01794576644897461,1,0,0
248,33.572123289108276,0.01746845245361328,1,0,0
249,33.6533842086792,0.018308401107788086,1,0,0
250,33.73916530609131,0.01897883415222168,1,0,0
251,33.8275945186615,0.01865100860595703,1,0,0
252,33.923219442367554,0.019504308700561523,1,0,0
253,34.03199315071106,0.019046545028686523,1,0,0
254,34.1230731010437,0.022397518157958984,1,0,0
255,34.216694593429565,0.019349336624145508,1,0,0
256,34.28361892700195,0.020679473876953125,1,0,0
257,34.3732705116272,0.04514265060424805,1,0,0
258,34.46501398086548,0.021208763122558594,1,0,0
259,34.52785277366638,0.018015146255493164,1,0,0
260,34.58482336997986,0.018819570541381836,1,0,0
261,34.63824486732483,0.017766237258911133,1,0,0
262,34.697160959243774,0.018430709838867188,1,0,0
263,34.76380729675293,0.01907181739807129,1,0,0
264,34.82110524177551,0.018531084060668945,1,0,0
265,34.87928795814514,0.018249988555908203,1,0,0
266,34.95167326927185,0.01822948455810547,1,0,0
267,35.016960859298706,0.017747879028320312,1,0,0
268,35.07709813117981,0.01741790771484375,1,0,0
269,35.14243936538696,0.01763296127319336,1,0,0
270,35.21170783042908,0.017797231674194336,1,0,0
271,35.28535509109497,0.017281293869018555,1,0,0
272,35.35932493209839,0.017350196838378906,1,0,0
273,35.43333983421326,0.017667293548583984,1,0,0
274,35.508902072906494,0.02092266082763672,1,0,0
275,35.58492827415466,0.01752018928527832,1,0,0
276,35.68233108520508,0.041882991790771484,1,0,0
277,35.78685927391052,0.016981124877929688,1,0,0
278,35.8606321811676,0.017999649047851562,1,0,0
279,35.93263864517212,0.017701387405395508,1,0,0
280,36.01157736778259,0.018750429153442383,1,0,0
281,36.09159779548645,0.019101381301879883,1,0,0
282,36.202531576156616,0.04183816909790039,1,0,0
283,36.334970474243164,0.024197816848754883,1,0,0
284,36.41857933998108,0.015709877014160156,1,0,0
285,36.49378681182861,0.016330957412719727,1,0,0
286,36.57026195526123,0.015784263610839844,1,0,0
287,36.638394832611084,0.016191482543945312,1,0,0
288,36.713260889053345,0.019109249114990234,1,0,0
289,36.78510808944702,0.01526188850402832,1,0,0
290,36.85988426208496,0.017856359481811523,1,0,0
291,36.93531799316406,0.01713418960571289,1,0,0
292,37.01075792312622,0.016745567321777344,1,0,0
293,37.08671426773071,0.01703810691833496,1,0,0
294,37.17827796936035,0.01710224151611328,1,0,0
295,37.284037351608276,0.043451547622680664,1,0,0
296,37.42727851867676,0.04137778282165527,1,0,0
297,37.531996965408325,0.015864849090576172,1,0,0
298,37.61026120185852,0.015632152557373047,1,0,0
299,37.684170722961426,0.015378236770629883,1,0,0
300,37.789592266082764,0.04290294647216797,1,0,0
301,37.91062831878662,0.020830869674682617,1,0,0
302,37.99072051048279,0.01787424087524414,1,0,0
303,38.070422410964966,0.017734766006469727,1,0,0
304,38.15943670272827,0.017869949340820312,1,0,0
305,38.24033737182617,0.01843714714050293,1,0,0
306,38.325414419174194,0.0185544490814209,1,0,0
307,38.40920662879944,0.017183303833007812,1,0,0
308,38.49096155166626,0.01813507080078125,1,0,0
309,38.58591675758362,0.01766204833984375,1,0,0
310,38.668370723724365,0.01804637908935547,1,0,0
311,38.757046937942505,0.01707744598388672,1,0,0
312,38.842124938964844,0.017539501190185547,1,0,0
313,38.9384503364563,0.0189208984375,1,0,0
314,39.02177906036377,0.01751422882080078,1,0,0
315,39.11216068267822,0.021147489547729492,1,0,0
316,39.17431116104126,0.019440650939941406,1,0,0
317,39.23311948776245,0.017688989639282227,1,0,0
318,39.289841413497925,0.017725229263305664,1,0,0
319,39.35859489440918,0.01803755760192871,1,0,0
320,39.41773819923401,0.017994165420532227,1,0,0
321,39.478341817855835,0.017398834228515625,1,0,0
322,39.53780555725098,0.017882108688354492,1,0,0
323,39.60496735572815,0.019069910049438477,1,0,0
324,39.66433882713318,0.01908564567565918,1,0,0
325,39.73095917701721,0.01793503761291504,1,0,0
326,39.793986558914185,0.017857789993286133,1,0,0
327,39.86356568336487,0.021348237991333008,1,0,0
328,39.9220769405365,0.021140575408935547,1,0,0
329,39.98967933654785,0.017647266387939453,1,0,0
330,40.07896614074707,0.042681217193603516,1,0,0
331,40.18735909461975,0.016178607940673828,1,0,0
332,40.24381494522095,0.016885042190551758,1,0,0
333,40.313292264938354,0.01845073699951172,1,0,0
334,40.37896180152893,0.01551508903503418,1,0,0
335,40.444984912872314,0.016150236129760742,1,0,0
336,40.51679539680481,0.021368741989135742,1,0,0
337,40.587066650390625,0.017407894134521484,1,0,0
338,40.65703558921814,0.016988277435302734,1,0,0
339,40.72840738296509,0.01732802391052246,1,0,0
340,40.7965133190155,0.01664137840270996,1,0,0
341,40.86699604988098,0.017659664154052734,1,0,0
342,40.93742799758911,0.017078876495361328,1,0,0
343,41.01225185394287,0.01729297637939453,1,0,0
344,41.08728551864624,0.017674922943115234,1,0,0
345,41.1613450050354,0.017462730407714844,1,0,0
346,41.23533272743225,0.018126726150512695,1,0,0
347,41.31350922584534,0.02138829231262207,1,0,0
348,41.3905668258667,0.01800823211669922,1,0,0
349,41.46582007408142,0.01861882209777832,1,0,0
350,41.544177770614624,0.01842188835144043,1,0,0
351,41.62211489677429,0.018396615982055664,1,0,0
352,41.7060170173645,0.022120952606201172,1,0,0
353,41.79386830329895,0.02205944061279297,1,0,0
354,42.07906699180603,0.21180176734924316,1,1,1
355,42.31736421585083,0.19240474700927734,1,1,1
356,42.558767795562744,0.18678712844848633,1,1,1
357,42.825490951538086,0.21747064590454102,1,1,1
358,43.06579041481018,0.1908254623413086,1,1,1
359,43.30963945388794,0.19455695152282715,1,1,1
360,43.41336727142334,0.05015420913696289,1,1,0
361,43.529592514038086,0.06411504745483398,1,1,0
362,43.64609384536743,0.06007122993469238,1,1,0
363,43.760136127471924,0.06319522857666016,1,1,0
364,43.8796865940094,0.06352710723876953,1,1,0
365,43.99918508529663,0.0580136775970459,1,1,0
366,44.12428259849548,0.0658867359161377,1,1,0
367,44.24581170082092,0.06216263771057129,1,1,0
368,44.50863981246948,0.2096564769744873,1,1,1
369,44.64095425605774,0.07204127311706543,1,1,0
370,44.95594620704651,0.25505876541137695,1,1,1
371,45.28295040130615,0.2583658695220947,1,1,1
372,45.62063384056091,0.2724728584289551,1,1,1
373,45.97427320480347,0.28836607933044434,1,1,1
374,46.31381797790527,0.2770986557006836,1,1,1
375,46.65893507003784,0.2830333709716797,1,1,1
376,46.784613370895386,0.08158469200134277,1,1,0
377,46.9201443195343,0.08743572235107422,1,1,0
378,47.25654339790344,0.2852447032928467,1,1,1
379,47.384917974472046,0.08471941947937012,1,1,0
380,47.523863554000854,0.08617448806762695,1,1,0
381,47.658438205718994,0.08603858947753906,1,1,0
382,47.982112884521484,0.2734866142272949,1,1,1
383,48.12103009223938,0.08668160438537598,1,1,0
384,48.2500684261322,0.08054471015930176,1,1,0
385,48.37227749824524,0.07274580001831055,1,1,0
386,48.519341230392456,0.0964200496673584,1,1,0
387,48.64796161651611,0.07880234718322754,1,1,0
388,48.782448530197144,0.08446288108825684,1,1,0
389,49.10258507728577,0.2669398784637451,1,1,1
390,49.240795612335205,0.08017802238464355,1,1,0
391,49.55012774467468,0.2559483051300049,1,1,1
392,49.86953783035278,0.26679444313049316,1,1,1
393,50.18300724029541,0.2644534111022949,1,1,1
394,50.49414539337158,0.2601950168609619,1,1,1
395,50.608442306518555,0.06184077262878418,1,1,0
396,50.917672634124756,0.25469207763671875,1,1,1
397,51.23756504058838,0.2637453079223633,1,1,1
398,51.54208421707153,0.2532944679260254,1,1,1
399,51.67093753814697,0.07708740234375,1,1,0
400,51.799036741256714,0.07429194450378418,1,1,0
401,52.116787910461426,0.2639122009277344,1,1,1
402,52.24319839477539,0.05940556526184082,1,1,0
403,52.37867975234985,0.07992935180664062,1,1,0
404,52.50473380088806,0.06781697273254395,1,1,0
405,52.68283414840698,0.1087806224822998,1,1,0
406,52.81360983848572,0.07339119911193848,1,1,0
407,53.12101626396179,0.24999570846557617,1,1,1
408,53.24474883079529,0.07374835014343262,1,1,0
409,53.57937741279602,0.2758653163909912,1,1,1
410,53.7087984085083,0.07152724266052246,1,1,0
411,54.02891516685486,0.2526373863220215,1,1,1
412,54.334182262420654,0.25023961067199707,1,1,1
413,54.450605392456055,0.06056642532348633,1,1,0
414,54.78455662727356,0.265566349029541,1,1,1
415,55.09443473815918,0.2500123977661133,1,1,1
416,55.41853666305542,0.25783228874206543,1,1,1
417,55.552451848983765,0.0751199722290039,1,1,0
418,55.725287199020386,0.11125302314758301,1,1,0
419,55.840251207351685,0.0547182559967041,1,1,0
420,55.97427558898926,0.07364273071289062,1,1,0
421,56.108023166656494,0.06833386421203613,1,1,0
422,56.23240900039673,0.06016230583190918,1,1,0
423,56.37016725540161,0.0772404670715332,1,1,0
424,56.551082134246826,0.11712145805358887,1,1,0
425,56.66614079475403,0.05683255195617676,1,1,0
426,56.84086036682129,0.114654541015625,1,1,0
427,56.970072746276855,0.06791090965270996,1,1,0
428,57.09561824798584,0.06600761413574219,1,1,0
429,57.40136361122131,0.2415473461151123,1,1,1
430,57.71802353858948,0.256788969039917,1,1,1
431,58.03110098838806,0.2550623416900635,1,1,1
432,58.34682774543762,0.2552311420440674,1,1,1
433,58.669126987457275,0.26016712188720703,1,1,1
434,58.98027181625366,0.2543525695800781,1,1,1
435,59.30618238449097,0.2619595527648926,1,1,1
436,59.5994188785553,0.24972033500671387,1,1,1
437,59.89288568496704,0.24803400039672852,1,1,1
438,60.183605432510376,0.24276256561279297,1,1,1
439,60.47164034843445,0.24509167671203613,1,1,1
440,60.820035457611084,0.30101466178894043,1,1,1
441,61.22771906852722,0.3628504276275635,1,1,1
442,61.51359534263611,0.24468994140625,1,1,1
443,61.81137681007385,0.2491292953491211,1,1,1
444,62.12083411216736,0.2630646228790283,1,1,1
445,62.423588275909424,0.25643062591552734,1,1,1
446,62.75609731674194,0.2833421230316162,1,1,1
447,63.05159401893616,0.24437260627746582,1,1,1
448,63.351914167404175,0.2556948661804199,1,1,1
449,63.653207778930664,0.254183292388916,1,1,1
450,63.9761061668396,0.2746095657348633,1,1,1
451,64.2942144870758,0.2700355052947998,1,1,1
452,64.61295652389526,0.2685067653656006,1,1,1
453,64.92809772491455,0.26480698585510254,1,1,1
454,65.2205376625061,0.24075961112976074,1,1,1
455,65.53839874267578,0.265545129776001,1,1,1
456,65.83996176719666,0.24576926231384277,1,1,1
457,66.14455842971802,0.25440382957458496,1,1,1
458,66.47665071487427,0.28060340881347656,1,1,1
459,66.76975607872009,0.2426135540008545,1,1,1
460,66.88562893867493,0.06313753128051758,1,1,0
461,67.00861024856567,0.06294631958007812,1,1,0
462,67.13591861724854,0.06595516204833984,1,1,0
463,67.44551539421082,0.25096940994262695,1,1,1
464,67.76193571090698,0.26010704040527344,1,1,1
465,68.06753945350647,0.24704980850219727,1,1,1
466,68.35870099067688,0.2377467155456543,1,1,1
467,68.68075776100159,0.2652857303619385,1,1,1
468,69.02323412895203,0.28545165061950684,1,1,1
469,69.37850141525269,0.28600287437438965,1,1,1
470,69.69607043266296,0.25968003273010254,1,1,1
471,70.02157306671143,0.260892391204834,1,1,1
472,70.37421298027039,0.29661107063293457,1,1,1
473,70.68213558197021,0.24816584587097168,1,1,1
474,70.98942351341248,0.24846482276916504,1,1,1
475,71.11974906921387,0.07266712188720703,1,1,0
476,71.44915270805359,0.26455140113830566,1,1,1
